contest,handle,finding,risk,score,pie,split,slice,award,awardCoin,awardUSD
64,cmichel,G-07,g,,0.4304672100000001,9,0.04782969000000001,4,USDC,4
64,kenzo,L-09,1,,0.81,3,0.27,75,USDC,75
64,kenzo,M-01,2,,2.43,3,0.81,227,USDC,227
64,kenzo,H-03,3,,5.9049000000000005,6,0.9841500000000001,275,USDC,275
64,kenzo,H-04,3,,5.9049000000000005,6,0.9841500000000001,275,USDC,275
64,kenzo,H-05,3,,3.874204890000001,10,0.3874204890000001,108,USDC,108
64,kenzo,H-06,3,,3.874204890000001,10,0.3874204890000001,108,USDC,108
64,leastwood,M-03,2,,2.7,2,1.35,378,USDC,378
64,leastwood,M-05,2,,3,1,3,841,USDC,841
64,leastwood,H-02,3,,7.290000000000001,4,1.8225000000000002,510,USDC,510
64,leastwood,H-03,3,,5.9049000000000005,6,0.9841500000000001,275,USDC,275
64,leastwood,H-05,3,,3.874204890000001,10,0.3874204890000001,108,USDC,108
64,leastwood,G-09,g,,0.81,3,0.27,26,USDC,26
64,leastwood,G-11,g,,0.6561000000000001,5,0.13122000000000003,13,USDC,13
64,sirhashalot,M-04,2,,3,1,3,841,USDC,841
64,sirhashalot,H-06,3,,3.874204890000001,10,0.3874204890000001,108,USDC,108
64,sirhashalot,G-07,g,,0.4304672100000001,9,0.04782969000000001,4,USDC,4
64,sirhashalot,G-10,g,,0.4782969000000001,8,0.05978711250000001,5,USDC,5
64,sirhashalot,G-13,g,,0.9,2,0.45,44,USDC,44
64,defsec,H-02,3,,7.290000000000001,4,1.8225000000000002,510,USDC,510
64,defsec,H-07,3,,7.290000000000001,4,1.8225000000000002,510,USDC,510
64,defsec,G-05,g,,0.9,2,0.45,44,USDC,44
64,defsec,G-10,g,,0.4782969000000001,8,0.05978711250000001,5,USDC,5
64,defsec,G-11,g,,0.6561000000000001,5,0.13122000000000003,13,USDC,13
64,defsec,G-12,g,,0.7290000000000001,4,0.18225000000000002,18,USDC,18
64,0xabcc,H-03,3,,5.9049000000000005,6,0.9841500000000001,275,USDC,275
64,0xabcc,G-07,g,,0.4304672100000001,9,0.04782969000000001,4,USDC,4
64,gpersoon,H-03,3,,5.9049000000000005,6,0.9841500000000001,275,USDC,275
64,gpersoon,H-04,3,,5.9049000000000005,6,0.9841500000000001,275,USDC,275
64,gpersoon,H-05,3,,3.874204890000001,10,0.3874204890000001,108,USDC,108
64,gpersoon,H-06,3,,3.874204890000001,10,0.3874204890000001,108,USDC,108
64,gpersoon,G-07,g,,0.4304672100000001,9,0.04782969000000001,4,USDC,4
64,gzeon,H-04,3,,5.9049000000000005,6,0.9841500000000001,275,USDC,275
64,gzeon,H-05,3,,3.874204890000001,10,0.3874204890000001,108,USDC,108
64,gzeon,H-06,3,,3.874204890000001,10,0.3874204890000001,108,USDC,108
64,gzeon,G-07,g,,0.4304672100000001,9,0.04782969000000001,4,USDC,4
64,gzeon,G-09,g,,0.81,3,0.27,26,USDC,26
64,kemmio,H-05,3,,3.874204890000001,10,0.3874204890000001,108,USDC,108
64,kemmio,H-06,3,,3.874204890000001,10,0.3874204890000001,108,USDC,108
64,0x421f,H-06,3,,3.874204890000001,10,0.3874204890000001,108,USDC,108
64,GiveMeTestEther,H-07,3,,7.290000000000001,4,1.8225000000000002,510,USDC,510
64,GiveMeTestEther,G-03,g,,0.9,2,0.45,44,USDC,44
64,GiveMeTestEther,G-10,g,,0.4782969000000001,8,0.05978711250000001,5,USDC,5
64,pmerkleplant,H-07,3,,7.290000000000001,4,1.8225000000000002,510,USDC,510
64,pmerkleplant,G-07,g,,0.4304672100000001,9,0.04782969000000001,4,USDC,4
64,pmerkleplant,G-11,g,,0.6561000000000001,5,0.13122000000000003,13,USDC,13
64,Jujic,G-04,g,,0.81,3,0.27,26,USDC,26
64,Jujic,G-10,g,,0.4782969000000001,8,0.05978711250000001,5,USDC,5
64,Jujic,G-12,g,,0.7290000000000001,4,0.18225000000000002,18,USDC,18
64,danb,G-07,g,,0.4304672100000001,9,0.04782969000000001,4,USDC,4
64,robee,G-09,g,,0.81,3,0.27,26,USDC,26
64,robee,G-10,g,,0.4782969000000001,8,0.05978711250000001,5,USDC,5
64,robee,G-11,g,,0.6561000000000001,5,0.13122000000000003,13,USDC,13
64,robee,G-12,g,,0.7290000000000001,4,0.18225000000000002,18,USDC,18
64,ye0lde,G-10,g,,0.4782969000000001,8,0.05978711250000001,5,USDC,5
64,ye0lde,G-15,g,,0.9,2,0.45,44,USDC,44
68,defsec,G-01,g,,0.4782969000000001,8,0.05978711250000001,4,USDC,4
68,defsec,G-02,g,,0.6561000000000001,5,0.13122000000000003,10,USDC,10
68,defsec,G-11,g,,0.81,3,0.27,21,USDC,21
68,defsec,G-32,g,,1,1,1,78,USDC,78
68,defsec,G-33,g,,1,1,1,78,USDC,78
68,defsec,G-34,g,,0.9,2,0.45,35,USDC,35
68,defsec,G-35,g,,1,1,1,78,USDC,78
68,defsec,G-36,g,,1,1,1,78,USDC,78
68,defsec,G-38,g,,1,1,1,78,USDC,78
68,defsec,M-07,2,,1.9683000000000004,5,0.39366000000000007,394,USDC,394
68,defsec,L-04,1,,0.531441,7,0.07592014285714287,76,USDC,76
68,defsec,L-10,1,,0.5904900000000001,6,0.09841500000000002,98,USDC,98
68,defsec,L-12,1,,0.7290000000000001,4,0.18225000000000002,182,USDC,182
68,defsec,L-18,1,,0.81,3,0.27,270,USDC,270
68,defsec,N-04,0,,0.7290000000000001,4,0.18225000000000002,0,USDC,0
68,defsec,N-06,0,,0.9,2,0.45,0,USDC,0
68,defsec,N-22,0,,1,1,1,0,USDC,0
68,defsec,N-23,0,,1,1,1,0,USDC,0
68,Dravee,G-01,g,,0.4782969000000001,8,0.05978711250000001,4,USDC,4
68,Dravee,G-09,g,,0.7290000000000001,4,0.18225000000000002,14,USDC,14
68,Dravee,N-04,0,,0.7290000000000001,4,0.18225000000000002,0,USDC,0
68,Dravee,N-05,0,,1,1,1,0,USDC,0
68,gzeon,G-01,g,,0.4782969000000001,8,0.05978711250000001,4,USDC,4
68,gzeon,G-09,g,,0.7290000000000001,4,0.18225000000000002,14,USDC,14
68,gzeon,M-05,2,,1.9683000000000004,5,0.39366000000000007,394,USDC,394
68,gzeon,L-08,1,,0.4782969000000001,8,0.05978711250000001,59,USDC,59
68,gzeon,L-12,1,,0.7290000000000001,4,0.18225000000000002,182,USDC,182
68,kenzo,G-01,g,,0.4782969000000001,8,0.05978711250000001,4,USDC,4
68,kenzo,G-09,g,,0.7290000000000001,4,0.18225000000000002,14,USDC,14
68,kenzo,G-37,g,,0.9,2,0.45,35,USDC,35
68,kenzo,G-41,g,,1,1,1,78,USDC,78
68,kenzo,G-42,g,,1,1,1,78,USDC,78
68,kenzo,M-05,2,,1.9683000000000004,5,0.39366000000000007,394,USDC,394
68,kenzo,M-06,2,,2.43,3,0.81,811,USDC,811
68,kenzo,M-08,2,,2.43,3,0.81,811,USDC,811
68,kenzo,L-03,1,,0.3874204890000001,10,0.038742048900000006,38,USDC,38
68,kenzo,L-08,1,,0.4782969000000001,8,0.05978711250000001,59,USDC,59
68,kenzo,L-09,1,,1,1,1,1001,USDC,1001
68,kenzo,L-10,1,,0.5904900000000001,6,0.09841500000000002,98,USDC,98
68,kenzo,N-39,0,,1,1,1,0,USDC,0
68,pmerkleplant,G-01,g,,0.4782969000000001,8,0.05978711250000001,4,USDC,4
68,pmerkleplant,G-45,g,,1,1,1,78,USDC,78
68,pmerkleplant,G-46,g,,1,1,1,78,USDC,78
68,pmerkleplant,M-01,2,,1.5943230000000002,7,0.22776042857142859,228,USDC,228
68,pmerkleplant,L-23,1,,0.9,2,0.45,450,USDC,450
68,robee,G-01,g,,0.4782969000000001,8,0.05978711250000001,4,USDC,4
68,robee,G-02,g,,0.6561000000000001,5,0.13122000000000003,10,USDC,10
68,robee,G-04,g,,0.9,2,0.45,35,USDC,35
68,robee,G-15,g,,0.9,2,0.45,35,USDC,35
68,robee,G-16,g,,0.9,2,0.45,35,USDC,35
68,robee,G-20,g,,0.9,2,0.45,35,USDC,35
68,robee,G-34,g,,0.9,2,0.45,35,USDC,35
68,robee,G-40,g,,1,1,1,78,USDC,78
68,robee,G-47,g,,1,1,1,78,USDC,78
68,robee,M-01,2,,1.5943230000000002,7,0.22776042857142859,228,USDC,228
68,robee,M-06,2,,2.43,3,0.81,811,USDC,811
68,robee,L-03,1,,0.3874204890000001,10,0.038742048900000006,38,USDC,38
68,robee,L-04,1,,0.531441,7,0.07592014285714287,76,USDC,76
68,robee,L-06,1,,0.7290000000000001,4,0.18225000000000002,182,USDC,182
68,robee,L-07,1,,1,1,1,1001,USDC,1001
68,robee,L-08,1,,0.4782969000000001,8,0.05978711250000001,59,USDC,59
68,robee,L-17,1,,0.81,3,0.27,270,USDC,270
68,robee,N-04,0,,0.7290000000000001,4,0.18225000000000002,0,USDC,0
68,robee,N-08,0,,1,1,1,0,USDC,0
68,robee,N-09,0,,1,1,1,0,USDC,0
68,robee,N-10,0,,1,1,1,0,USDC,0
68,robee,N-24,0,,1,1,1,0,USDC,0
68,robee,N-25,0,,1,1,1,0,USDC,0
68,robee,N-28,0,,1,1,1,0,USDC,0
68,WatchPug,G-01,g,,0.4782969000000001,8,0.05978711250000001,4,USDC,4
68,WatchPug,G-02,g,,0.6561000000000001,5,0.13122000000000003,10,USDC,10
68,WatchPug,G-11,g,,0.81,3,0.27,21,USDC,21
68,WatchPug,G-17,g,,1,1,1,78,USDC,78
68,WatchPug,G-18,g,,1,1,1,78,USDC,78
68,WatchPug,G-19,g,,1,1,1,78,USDC,78
68,WatchPug,G-20,g,,0.9,2,0.45,35,USDC,35
68,WatchPug,G-21,g,,0.9,2,0.45,35,USDC,35
68,WatchPug,G-22,g,,1,1,1,78,USDC,78
68,WatchPug,G-23,g,,1,1,1,78,USDC,78
68,WatchPug,G-24,g,,1,1,1,78,USDC,78
68,WatchPug,G-25,g,,1,1,1,78,USDC,78
68,WatchPug,G-26,g,,1,1,1,78,USDC,78
68,WatchPug,G-27,g,,1,1,1,78,USDC,78
68,WatchPug,G-28,g,,1,1,1,78,USDC,78
68,WatchPug,H-01,3,,10,1,10,10014,USDC,10014
68,WatchPug,M-01,2,,1.5943230000000002,7,0.22776042857142859,228,USDC,228
68,WatchPug,M-05,2,,1.9683000000000004,5,0.39366000000000007,394,USDC,394
68,WatchPug,M-07,2,,1.9683000000000004,5,0.39366000000000007,394,USDC,394
68,WatchPug,L-03,1,,0.3874204890000001,10,0.038742048900000006,38,USDC,38
68,WatchPug,L-04,1,,0.531441,7,0.07592014285714287,76,USDC,76
68,WatchPug,L-08,1,,0.4782969000000001,8,0.05978711250000001,59,USDC,59
68,WatchPug,L-12,1,,0.7290000000000001,4,0.18225000000000002,182,USDC,182
68,WatchPug,N-16,0,,1,1,1,0,USDC,0
68,WatchPug,N-37,0,,1,1,1,0,USDC,0
68,0x0x0x,G-01,g,,0.4782969000000001,8,0.05978711250000001,4,USDC,4
68,0x1f8b,G-02,g,,0.6561000000000001,5,0.13122000000000003,10,USDC,10
68,0x1f8b,G-03,g,,1,1,1,78,USDC,78
68,0x1f8b,N-35,0,,1,1,1,0,USDC,0
68,Jujic,G-02,g,,0.6561000000000001,5,0.13122000000000003,10,USDC,10
68,Jujic,G-11,g,,0.81,3,0.27,21,USDC,21
68,Jujic,G-12,g,,1,1,1,78,USDC,78
68,Jujic,G-13,g,,1,1,1,78,USDC,78
68,Jujic,G-14,g,,1,1,1,78,USDC,78
68,Jujic,G-15,g,,0.9,2,0.45,35,USDC,35
68,Jujic,G-16,g,,0.9,2,0.45,35,USDC,35
68,Czar102,G-04,g,,0.9,2,0.45,35,USDC,35
68,Czar102,G-05,g,,1,1,1,78,USDC,78
68,Czar102,G-06,g,,1,1,1,78,USDC,78
68,Czar102,G-07,g,,1,1,1,78,USDC,78
68,Czar102,G-08,g,,1,1,1,78,USDC,78
68,Czar102,H-02,3,,9,2,4.5,4506,USDC,4506
68,Czar102,M-03,2,,3,1,3,3004,USDC,3004
68,Czar102,M-04,2,,3,1,3,3004,USDC,3004
68,Czar102,M-05,2,,1.9683000000000004,5,0.39366000000000007,394,USDC,394
68,Czar102,L-08,1,,0.4782969000000001,8,0.05978711250000001,59,USDC,59
68,Czar102,N-03,0,,1,1,1,0,USDC,0
68,Czar102,N-11,0,,1,1,1,0,USDC,0
68,Czar102,N-36,0,,1,1,1,0,USDC,0
68,pauliax,G-09,g,,0.7290000000000001,4,0.18225000000000002,14,USDC,14
68,pauliax,G-21,g,,0.9,2,0.45,35,USDC,35
68,pauliax,G-37,g,,0.9,2,0.45,35,USDC,35
68,pauliax,G-39,g,,1,1,1,78,USDC,78
68,pauliax,G-44,g,,1,1,1,78,USDC,78
68,pauliax,M-01,2,,1.5943230000000002,7,0.22776042857142859,228,USDC,228
68,pauliax,L-03,1,,0.3874204890000001,10,0.038742048900000006,38,USDC,38
68,pauliax,L-06,1,,0.7290000000000001,4,0.18225000000000002,182,USDC,182
68,pauliax,L-14,1,,0.9,2,0.45,450,USDC,450
68,pauliax,N-04,0,,0.7290000000000001,4,0.18225000000000002,0,USDC,0
68,pauliax,N-15,0,,1,1,1,0,USDC,0
68,pauliax,N-21,0,,1,1,1,0,USDC,0
68,pauliax,N-27,0,,1,1,1,0,USDC,0
68,pauliax,N-43,0,,1,1,1,0,USDC,0
68,pauliax,N-44,0,,1,1,1,0,USDC,0
68,GiveMeTestEther,G-10,g,,1,1,1,78,USDC,78
68,GiveMeTestEther,G-50,g,,1,1,1,78,USDC,78
68,GiveMeTestEther,L-03,1,,0.3874204890000001,10,0.038742048900000006,38,USDC,38
68,GiveMeTestEther,L-04,1,,0.531441,7,0.07592014285714287,76,USDC,76
68,GiveMeTestEther,L-06,1,,0.7290000000000001,4,0.18225000000000002,182,USDC,182
68,GiveMeTestEther,L-10,1,,0.5904900000000001,6,0.09841500000000002,98,USDC,98
68,GiveMeTestEther,N-13,0,,1,1,1,0,USDC,0
68,itsmeSTYJ,G-29,g,,0.9,2,0.45,35,USDC,35
68,itsmeSTYJ,L-06,1,,0.7290000000000001,4,0.18225000000000002,182,USDC,182
68,itsmeSTYJ,L-08,1,,0.4782969000000001,8,0.05978711250000001,59,USDC,59
68,itsmeSTYJ,N-32,0,,1,1,1,0,USDC,0
68,cmichel,G-29,g,,0.9,2,0.45,35,USDC,35
68,cmichel,G-30,g,,1,1,1,78,USDC,78
68,cmichel,M-07,2,,1.9683000000000004,5,0.39366000000000007,394,USDC,394
68,cmichel,M-08,2,,2.43,3,0.81,811,USDC,811
68,cmichel,L-01,1,,1,1,1,1001,USDC,1001
68,cmichel,L-03,1,,0.3874204890000001,10,0.038742048900000006,38,USDC,38
68,cmichel,L-05,1,,0.9,2,0.45,450,USDC,450
68,cmichel,L-08,1,,0.4782969000000001,8,0.05978711250000001,59,USDC,59
68,cmichel,L-17,1,,0.81,3,0.27,270,USDC,270
68,cmichel,L-18,1,,0.81,3,0.27,270,USDC,270
68,cmichel,L-19,1,,1,1,1,1001,USDC,1001
68,csanuragjain,G-31,g,,1,1,1,78,USDC,78
68,csanuragjain,H-02,3,,9,2,4.5,4506,USDC,4506
68,p4st13r4,G-43,g,,1,1,1,78,USDC,78
68,p4st13r4,M-01,2,,1.5943230000000002,7,0.22776042857142859,228,USDC,228
68,p4st13r4,M-07,2,,1.9683000000000004,5,0.39366000000000007,394,USDC,394
68,p4st13r4,L-03,1,,0.3874204890000001,10,0.038742048900000006,38,USDC,38
68,p4st13r4,N-29,0,,1,1,1,0,USDC,0
68,p4st13r4,N-40,0,,1,1,1,0,USDC,0
68,p4st13r4,N-41,0,,1,1,1,0,USDC,0
68,p4st13r4,N-42,0,,1,1,1,0,USDC,0
68,ye0lde,G-48,g,,1,1,1,78,USDC,78
68,ye0lde,G-49,g,,1,1,1,78,USDC,78
68,certora,M-01,2,,1.5943230000000002,7,0.22776042857142859,228,USDC,228
68,certora,M-02,2,,2.7,2,1.35,1351,USDC,1351
68,certora,M-10,2,,3,1,3,3004,USDC,3004
68,certora,L-02,1,,0.9,2,0.45,450,USDC,450
68,certora,L-03,1,,0.3874204890000001,10,0.038742048900000006,38,USDC,38
68,certora,L-05,1,,0.9,2,0.45,450,USDC,450
68,certora,L-08,1,,0.4782969000000001,8,0.05978711250000001,59,USDC,59
68,certora,L-10,1,,0.5904900000000001,6,0.09841500000000002,98,USDC,98
68,certora,L-13,1,,1,1,1,1001,USDC,1001
68,certora,L-14,1,,0.9,2,0.45,450,USDC,450
68,certora,L-15,1,,1,1,1,1001,USDC,1001
68,certora,L-16,1,,0.9,2,0.45,450,USDC,450
68,certora,N-01,0,,1,1,1,0,USDC,0
68,certora,N-02,0,,1,1,1,0,USDC,0
68,certora,N-17,0,,1,1,1,0,USDC,0
68,certora,N-18,0,,1,1,1,0,USDC,0
68,certora,N-19,0,,1,1,1,0,USDC,0
68,certora,N-20,0,,1,1,1,0,USDC,0
68,hyh,M-01,2,,1.5943230000000002,7,0.22776042857142859,228,USDC,228
68,hyh,M-08,2,,2.43,3,0.81,811,USDC,811
68,hyh,L-10,1,,0.5904900000000001,6,0.09841500000000002,98,USDC,98
68,hyh,L-12,1,,0.7290000000000001,4,0.18225000000000002,182,USDC,182
68,hyh,L-16,1,,0.9,2,0.45,450,USDC,450
68,hyh,L-17,1,,0.81,3,0.27,270,USDC,270
68,hyh,L-23,1,,0.9,2,0.45,450,USDC,450
68,JMukesh,M-02,2,,2.7,2,1.35,1351,USDC,1351
68,JMukesh,M-07,2,,1.9683000000000004,5,0.39366000000000007,394,USDC,394
68,JMukesh,L-03,1,,0.3874204890000001,10,0.038742048900000006,38,USDC,38
68,JMukesh,L-04,1,,0.531441,7,0.07592014285714287,76,USDC,76
68,JMukesh,L-11,1,,1,1,1,1001,USDC,1001
68,JMukesh,N-12,0,,1,1,1,0,USDC,0
68,JMukesh,N-14,0,,1,1,1,0,USDC,0
68,gpersoon,M-05,2,,1.9683000000000004,5,0.39366000000000007,394,USDC,394
68,gpersoon,M-06,2,,2.43,3,0.81,811,USDC,811
68,gpersoon,L-02,1,,0.9,2,0.45,450,USDC,450
68,gpersoon,L-20,1,,1,1,1,1001,USDC,1001
68,harleythedog,M-09,2,,3,1,3,3004,USDC,3004
68,Ruhum,L-03,1,,0.3874204890000001,10,0.038742048900000006,38,USDC,38
68,Ruhum,L-04,1,,0.531441,7,0.07592014285714287,76,USDC,76
68,Ruhum,L-18,1,,0.81,3,0.27,270,USDC,270
68,sirhashalot,L-04,1,,0.531441,7,0.07592014285714287,76,USDC,76
68,pedroais,L-10,1,,0.5904900000000001,6,0.09841500000000002,98,USDC,98
68,pedroais,L-22,1,,1,1,1,1001,USDC,1001
68,jayjonah8,L-21,1,,1,1,1,1001,USDC,1001
68,jayjonah8,N-06,0,,0.9,2,0.45,0,USDC,0
68,jayjonah8,N-30,0,,1,1,1,0,USDC,0
68,jayjonah8,N-31,0,,1,1,1,0,USDC,0
68,jayjonah8,N-38,0,,1,1,1,0,USDC,0
68,saian,N-07,0,,1,1,1,0,USDC,0
68,shenwilly,N-26,0,,1,1,1,0,USDC,0
68,hubble,N-33,0,,1,1,1,0,USDC,0
68,hubble,N-34,0,,1,1,1,0,USDC,0
61,WatchPug,G-01,g,,0.6561000000000001,5,0.13122000000000003,10,USDC,10
61,WatchPug,G-03,g,,0.5904900000000001,6,0.09841500000000002,8,USDC,8
61,WatchPug,G-04,g,,0.81,3,0.27,22,USDC,22
61,WatchPug,G-10,g,,1,1,1,83,USDC,83
61,WatchPug,G-11,g,,1,1,1,83,USDC,83
61,WatchPug,G-12,g,,1,1,1,83,USDC,83
61,WatchPug,G-13,g,,1,1,1,83,USDC,83
61,WatchPug,G-14,g,,1,1,1,83,USDC,83
61,WatchPug,G-15,g,,1,1,1,83,USDC,83
61,WatchPug,G-21,g,,0.9,2,0.45,37,USDC,37
61,WatchPug,G-22,g,,0.6561000000000001,5,0.13122000000000003,10,USDC,10
61,WatchPug,G-30,g,,0.7290000000000001,4,0.18225000000000002,15,USDC,15
61,WatchPug,G-32,g,,0.9,2,0.45,37,USDC,37
61,WatchPug,H-02,3,,10,1,10,2816,USDC,2816
61,WatchPug,H-05,3,,8.100000000000001,3,2.7000000000000006,760,USDC,760
61,WatchPug,H-10,3,,9,2,4.5,1267,USDC,1267
61,WatchPug,L-01,1,,1,1,1,281,USDC,281
61,WatchPug,L-02,1,,0.7290000000000001,4,0.18225000000000002,51,USDC,51
61,WatchPug,L-03,1,,0.7290000000000001,4,0.18225000000000002,51,USDC,51
61,WatchPug,L-18,1,,1,1,1,281,USDC,281
61,WatchPug,M-06,2,,3,1,3,845,USDC,845
61,WatchPug,N-06,0,,1,1,1,0,USDC,0
61,WatchPug,N-09,0,,0.81,3,0.27,0,USDC,0
61,WatchPug,N-14,0,,1,1,1,0,USDC,0
61,0x0x0x,G-01,g,,0.6561000000000001,5,0.13122000000000003,10,USDC,10
61,0x0x0x,G-03,g,,0.5904900000000001,6,0.09841500000000002,8,USDC,8
61,0x0x0x,G-04,g,,0.81,3,0.27,22,USDC,22
61,0x0x0x,G-29,g,,1,1,1,83,USDC,83
61,0x0x0x,G-30,g,,0.7290000000000001,4,0.18225000000000002,15,USDC,15
61,0x0x0x,H-01,3,,10,1,10,2816,USDC,2816
61,0x0x0x,M-02,2,,2.7,2,1.35,380,USDC,380
61,Jujic,G-01,g,,0.6561000000000001,5,0.13122000000000003,10,USDC,10
61,Jujic,G-20,g,,1,1,1,83,USDC,83
61,Jujic,G-21,g,,0.9,2,0.45,37,USDC,37
61,Jujic,G-22,g,,0.6561000000000001,5,0.13122000000000003,10,USDC,10
61,Jujic,L-10,1,,1,1,1,281,USDC,281
61,Jujic,L-22,1,,1,1,1,281,USDC,281
61,Jujic,L-23,1,,0.9,2,0.45,126,USDC,126
61,Jujic,M-08,2,,2.7,2,1.35,380,USDC,380
61,defsec,G-01,g,,0.6561000000000001,5,0.13122000000000003,10,USDC,10
61,defsec,G-08,g,,1,1,1,83,USDC,83
61,defsec,L-16,1,,1,1,1,281,USDC,281
61,0xngndev,G-01,g,,0.6561000000000001,5,0.13122000000000003,10,USDC,10
61,0xngndev,G-02,g,,0.9,2,0.45,37,USDC,37
61,0xngndev,G-22,g,,0.6561000000000001,5,0.13122000000000003,10,USDC,10
61,0xngndev,G-23,g,,1,1,1,83,USDC,83
61,0xngndev,L-24,1,,1,1,1,281,USDC,281
61,0xngndev,M-07,2,,3,1,3,845,USDC,845
61,p4st13r4,G-02,g,,0.9,2,0.45,37,USDC,37
61,p4st13r4,N-13,0,,1,1,1,0,USDC,0
61,cmichel,G-03,g,,0.5904900000000001,6,0.09841500000000002,8,USDC,8
61,cmichel,G-09,g,,1,1,1,83,USDC,83
61,cmichel,H-04,3,,10,1,10,2816,USDC,2816
61,cmichel,H-05,3,,8.100000000000001,3,2.7000000000000006,760,USDC,760
61,cmichel,H-07,3,,9,2,4.5,1267,USDC,1267
61,cmichel,L-03,1,,0.7290000000000001,4,0.18225000000000002,51,USDC,51
61,cmichel,L-07,1,,1,1,1,281,USDC,281
61,cmichel,L-08,1,,1,1,1,281,USDC,281
61,cmichel,L-09,1,,0.9,2,0.45,126,USDC,126
61,cmichel,L-17,1,,1,1,1,281,USDC,281
61,cmichel,M-05,2,,3,1,3,845,USDC,845
61,cmichel,N-04,0,,1,1,1,0,USDC,0
61,cmichel,N-08,0,,0.9,2,0.45,0,USDC,0
61,pmerkleplant,G-03,g,,0.5904900000000001,6,0.09841500000000002,8,USDC,8
61,pmerkleplant,G-06,g,,1,1,1,83,USDC,83
61,pmerkleplant,G-30,g,,0.7290000000000001,4,0.18225000000000002,15,USDC,15
61,pmerkleplant,G-31,g,,0.9,2,0.45,37,USDC,37
61,pmerkleplant,L-20,1,,0.9,2,0.45,126,USDC,126
61,robee,G-03,g,,0.5904900000000001,6,0.09841500000000002,8,USDC,8
61,robee,G-04,g,,0.81,3,0.27,22,USDC,22
61,robee,G-05,g,,1,1,1,83,USDC,83
61,robee,G-22,g,,0.6561000000000001,5,0.13122000000000003,10,USDC,10
61,robee,G-30,g,,0.7290000000000001,4,0.18225000000000002,15,USDC,15
61,robee,G-31,g,,0.9,2,0.45,37,USDC,37
61,robee,L-02,1,,0.7290000000000001,4,0.18225000000000002,51,USDC,51
61,robee,L-03,1,,0.7290000000000001,4,0.18225000000000002,51,USDC,51
61,robee,L-13,1,,1,1,1,281,USDC,281
61,robee,L-05,1,,1,1,1,281,USDC,281
61,robee,N-01,0,,1,1,1,0,USDC,0
61,robee,N-09,0,,0.81,3,0.27,0,USDC,0
61,sirhashalot,G-03,g,,0.5904900000000001,6,0.09841500000000002,8,USDC,8
61,sirhashalot,G-22,g,,0.6561000000000001,5,0.13122000000000003,10,USDC,10
61,sirhashalot,L-02,1,,0.7290000000000001,4,0.18225000000000002,51,USDC,51
61,sirhashalot,L-11,1,,1,1,1,281,USDC,281
61,sirhashalot,L-12,1,,1,1,1,281,USDC,281
61,sirhashalot,M-08,2,,2.7,2,1.35,380,USDC,380
61,sirhashalot,N-08,0,,0.9,2,0.45,0,USDC,0
61,sirhashalot,N-10,0,,1,1,1,0,USDC,0
61,sirhashalot,N-11,0,,1,1,1,0,USDC,0
61,sirhashalot,N-12,0,,1,1,1,0,USDC,0
61,gzeon,G-07,g,,1,1,1,83,USDC,83
61,TomFrenchBlockchain,G-16,g,,1,1,1,83,USDC,83
61,TomFrenchBlockchain,G-17,g,,1,1,1,83,USDC,83
61,TomFrenchBlockchain,G-18,g,,1,1,1,83,USDC,83
61,TomFrenchBlockchain,G-19,g,,1,1,1,83,USDC,83
61,TomFrenchBlockchain,G-28,g,,0.9,2,0.45,37,USDC,37
61,TomFrenchBlockchain,G-32,g,,0.9,2,0.45,37,USDC,37
61,TomFrenchBlockchain,L-19,1,,1,1,1,281,USDC,281
61,TomFrenchBlockchain,L-20,1,,0.9,2,0.45,126,USDC,126
61,TomFrenchBlockchain,L-21,1,,1,1,1,281,USDC,281
61,TomFrenchBlockchain,N-07,0,,1,1,1,0,USDC,0
61,TomFrenchBlockchain,N-15,0,,1,1,1,0,USDC,0
61,TomFrenchBlockchain,N-16,0,,1,1,1,0,USDC,0
61,TomFrenchBlockchain,N-17,0,,1,1,1,0,USDC,0
61,TomFrenchBlockchain,N-18,0,,1,1,1,0,USDC,0
61,0x1f8b,G-24,g,,1,1,1,83,USDC,83
61,0x1f8b,G-25,g,,1,1,1,83,USDC,83
61,0x1f8b,G-26,g,,1,1,1,83,USDC,83
61,0x1f8b,G-27,g,,1,1,1,83,USDC,83
61,0x1f8b,G-28,g,,0.9,2,0.45,37,USDC,37
61,0x1f8b,H-10,3,,9,2,4.5,1267,USDC,1267
61,0x1f8b,L-02,1,,0.7290000000000001,4,0.18225000000000002,51,USDC,51
61,0x1f8b,N-09,0,,0.81,3,0.27,0,USDC,0
61,certora,H-03,3,,10,1,10,2816,USDC,2816
61,certora,N-05,0,,1,1,1,0,USDC,0
61,leastwood,H-05,3,,8.100000000000001,3,2.7000000000000006,760,USDC,760
61,leastwood,H-09,3,,10,1,10,2816,USDC,2816
61,leastwood,H-11,3,,10,1,10,2816,USDC,2816
61,leastwood,L-03,1,,0.7290000000000001,4,0.18225000000000002,51,USDC,51
61,leastwood,L-23,1,,0.9,2,0.45,126,USDC,126
61,harleythedog,H-06,3,,10,1,10,2816,USDC,2816
61,hyh,H-07,3,,9,2,4.5,1267,USDC,1267
61,hyh,L-04,1,,1,1,1,281,USDC,281
61,hyh,L-06,1,,1,1,1,281,USDC,281
61,hyh,M-02,2,,2.7,2,1.35,380,USDC,380
61,hyh,N-03,0,,1,1,1,0,USDC,0
61,kemmio,H-08,3,,10,1,10,2816,USDC,2816
